T_4830 T_0000029400 M - - - AC2 A04 spoof -
T_1304 T_0000018661 M - - - AC3 A07 spoof -
T_1492 T_0000180285 M - - - - bonafide bonafide -
T_0298 T_0000163233 F - - - AC2 A06 spoof -
T_4090 T_0000071808 F - - - AC2 A06 spoof -
T_2098 T_0000135206 M - - - AC2 A02 spoof -
T_4766 T_0000150072 M - - - - bonafide bonafide -
T_5251 T_0000044362 M - - - AC2 A08 spoof -
T_0897 T_0000155397 F - - - - bonafide bonafide -
T_3526 T_0000112003 M - - - AC3 A08 spoof -
T_5432 T_0000068188 F - - - AC3 A05 spoof -
T_3093 T_0000150535 F - - - - bonafide bonafide -
T_1752 T_0000111420 F - - - - bonafide bonafide -
T_0331 T_0000070965 M - - - AC2 A02 spoof -
T_3091 T_0000002971 M - - - - bonafide bonafide -
T_1753 T_0000112750 M - - - AC2 A02 spoof -
T_4618 T_0000063220 F - - - AC3 A01 spoof -
T_3753 T_0000024078 F - - - - bonafide bonafide -
T_3912 T_0000117741 F - - - AC3 A06 spoof -
T_4434 T_0000055755 F - - - - bonafide bonafide -
T_0668 T_0000006402 F - - - - bonafide bonafide -
T_3725 T_0000105757 F - - - - bonafide bonafide -
T_2169 T_0000135293 M - - - - bonafide bonafide -
T_0170 T_0000181180 F - - - AC3 A03 spoof -
T_3863 T_0000092924 F - - - AC2 A07 spoof -
T_1731 T_0000144741 F - - - AC2 A06 spoof -
T_4769 T_0000155423 M - - - AC2 A04 spoof -
T_0316 T_0000144354 M - - - - bonafide bonafide -
T_4264 T_0000105102 M - - - - bonafide bonafide -
T_0609 T_0000058799 M - - - - bonafide bonafide -
T_3816 T_0000006148 F - - - AC2 A02 spoof -
T_3191 T_0000127927 M - - - AC2 A04 spoof -
T_1265 T_0000147426 M - - - AC3 A07 spoof -
T_1936 T_0000099338 M - - - - bonafide bonafide -
T_0313 T_0000134694 M - - - AC2 A06 spoof -
T_1872 T_0000076229 M - - - AC2 A02 spoof -
T_2890 T_0000151396 F - - - AC2 A08 spoof -
T_0925 T_0000096363 M - - - - bonafide bonafide -
T_2320 T_0000151458 F - - - - bonafide bonafide -
T_1916 T_0000040618 F - - - AC2 A05 spoof -
T_2397 T_0000020778 F - - - AC2 A07 spoof -
T_2468 T_0000160047 M - - - - bonafide bonafide -
T_0329 T_0000109927 M - - - AC2 A02 spoof -
T_1600 T_0000029571 M - - - - bonafide bonafide -
T_1433 T_0000123768 M - - - AC2 A08 spoof -
T_3753 T_0000060980 F - - - AC3 A04 spoof -
T_3491 T_0000067127 M - - - AC2 A04 spoof -
T_5453 T_0000043828 F - - - AC3 A05 spoof -
T_3624 T_0000088756 M - - - AC3 A07 spoof -
T_4434 T_0000090938 F - - - - bonafide bonafide -
T_5195 T_0000086749 M - - - AC3 A05 spoof -
T_4075 T_0000142546 M - - - AC2 A01 spoof -
T_5051 T_0000095115 M - - - AC2 A02 spoof -
T_0664 T_0000054020 M - - - - bonafide bonafide -
T_4018 T_0000065080 F - - - - bonafide bonafide -
T_4104 T_0000157387 M - - - - bonafide bonafide -
T_1812 T_0000084894 F - - - - bonafide bonafide -
T_2588 T_0000043819 F - - - AC2 A07 spoof -
T_0380 T_0000137167 M - - - AC3 A08 spoof -
T_3543 T_0000069639 M - - - - bonafide bonafide -
T_1345 T_0000031907 M - - - - bonafide bonafide -
T_5003 T_0000124471 M - - - - bonafide bonafide -
T_1737 T_0000106835 F - - - AC3 A03 spoof -
T_4286 T_0000141580 F - - - AC2 A08 spoof -
T_0218 T_0000024235 F - - - AC2 A06 spoof -
T_4598 T_0000085500 M - - - AC2 A08 spoof -
T_2890 T_0000118886 F - - - AC2 A03 spoof -
T_5437 T_0000071391 F - - - - bonafide bonafide -
T_2260 T_0000087143 F - - - - bonafide bonafide -
T_0622 T_0000031787 F - - - - bonafide bonafide -
T_5232 T_0000168957 M - - - - bonafide bonafide -
T_4090 T_0000020511 F - - - - bonafide bonafide -
T_5029 T_0000075275 M - - - - bonafide bonafide -
T_4769 T_0000058364 M - - - AC2 A02 spoof -
T_0673 T_0000100006 M - - - AC2 A02 spoof -
T_4474 T_0000125931 M - - - AC2 A06 spoof -
T_3801 T_0000047840 F - - - AC3 A04 spoof -
T_0854 T_0000049095 F - - - AC3 A08 spoof -
T_0938 T_0000069532 M - - - - bonafide bonafide -
T_3850 T_0000034968 M - - - - bonafide bonafide -
T_5195 T_0000158584 M - - - AC3 A01 spoof -
T_4074 T_0000170949 F - - - AC3 A07 spoof -
T_3543 T_0000015253 M - - - - bonafide bonafide -
T_3543 T_0000174307 M - - - AC2 A07 spoof -
T_1147 T_0000034337 M - - - - bonafide bonafide -
T_3526 T_0000137391 M - - - - bonafide bonafide -
T_1593 T_0000164755 F - - - - bonafide bonafide -
T_4434 T_0000156897 F - - - - bonafide bonafide -
T_1799 T_0000085861 M - - - AC2 A05 spoof -
T_2326 T_0000168089 F - - - - bonafide bonafide -
T_0571 T_0000087335 M - - - - bonafide bonafide -
T_4830 T_0000041652 M - - - AC2 A05 spoof -
T_1304 T_0000055550 M - - - - bonafide bonafide -
T_0027 T_0000127474 F - - - - bonafide bonafide -
T_2314 T_0000067367 M - - - AC3 A06 spoof -
T_4175 T_0000128493 M - - - AC3 A08 spoof -
T_2211 T_0000061004 F - - - - bonafide bonafide -
T_3863 T_0000133647 F - - - - bonafide bonafide -
T_0696 T_0000047131 F - - - AC2 A04 spoof -
T_3683 T_0000120908 F - - - - bonafide bonafide -
T_1726 T_0000123567 F - - - AC2 A04 spoof -
T_1904 T_0000015019 M - - - - bonafide bonafide -
T_4090 T_0000030848 F - - - - bonafide bonafide -
T_2348 T_0000070930 M - - - AC3 A06 spoof -
T_0668 T_0000060387 F - - - AC3 A03 spoof -
T_1947 T_0000139865 F - - - - bonafide bonafide -
T_3181 T_0000016248 F - - - - bonafide bonafide -
T_4850 T_0000058197 F - - - AC3 A01 spoof -
T_1570 T_0000161477 M - - - - bonafide bonafide -
T_5432 T_0000136486 F - - - - bonafide bonafide -
T_3850 T_0000128979 M - - - AC3 A06 spoof -
T_3988 T_0000125685 M - - - - bonafide bonafide -
T_1593 T_0000047859 F - - - - bonafide bonafide -
T_4231 T_0000067170 F - - - - bonafide bonafide -
T_1308 T_0000115056 F - - - AC2 A06 spoof -
T_0673 T_0000108260 M - - - AC3 A06 spoof -
T_3567 T_0000026180 F - - - - bonafide bonafide -
T_2098 T_0000092576 M - - - AC2 A01 spoof -
T_0282 T_0000030811 F - - - AC3 A01 spoof -
T_4121 T_0000083983 F - - - - bonafide bonafide -
T_0897 T_0000111374 F - - - - bonafide bonafide -
T_3196 T_0000143483 F - - - - bonafide bonafide -
T_0267 T_0000168561 M - - - - bonafide bonafide -
T_0764 T_0000175288 M - - - AC2 A07 spoof -
T_0959 T_0000143789 M - - - AC2 A02 spoof -
T_2070 T_0000008855 M - - - - bonafide bonafide -
T_1616 T_0000084410 F - - - - bonafide bonafide -
T_0267 T_0000058695 M - - - - bonafide bonafide -
T_3703 T_0000146257 F - - - - bonafide bonafide -
T_1433 T_0000005188 M - - - - bonafide bonafide -
T_2905 T_0000104995 F - - - AC2 A06 spoof -
T_3189 T_0000034668 F - - - - bonafide bonafide -
T_4486 T_0000029457 F - - - AC2 A06 spoof -
T_0934 T_0000146272 M - - - - bonafide bonafide -
T_5053 T_0000046901 M - - - - bonafide bonafide -
T_1961 T_0000032156 F - - - - bonafide bonafide -
T_4053 T_0000043479 M - - - AC2 A03 spoof -
T_1864 T_0000164844 M - - - AC2 A05 spoof -
T_2955 T_0000096826 M - - - - bonafide bonafide -
T_5455 T_0000014148 M - - - AC2 A07 spoof -
T_1925 T_0000052017 M - - - - bonafide bonafide -
T_1539 T_0000107986 F - - - AC3 A02 spoof -
T_5124 T_0000027920 M - - - AC2 A06 spoof -
T_0529 T_0000021293 F - - - - bonafide bonafide -
T_4486 T_0000135020 F - - - AC3 A08 spoof -
T_0316 T_0000126652 M - - - - bonafide bonafide -
T_5051 T_0000064169 M - - - - bonafide bonafide -
T_2324 T_0000087808 F - - - AC2 A04 spoof -
T_4264 T_0000113722 M - - - AC2 A03 spoof -
T_0925 T_0000049405 M - - - AC3 A02 spoof -
T_3156 T_0000121907 M - - - - bonafide bonafide -
T_2365 T_0000115209 M - - - - bonafide bonafide -
T_1441 T_0000069300 M - - - - bonafide bonafide -
T_1265 T_0000098932 M - - - AC2 A02 spoof -
T_4816 T_0000033334 F - - - - bonafide bonafide -
T_4913 T_0000160386 M - - - - bonafide bonafide -
T_5033 T_0000048977 M - - - - bonafide bonafide -
T_0039 T_0000017276 F - - - AC2 A07 spoof -
T_1724 T_0000137049 F - - - AC2 A03 spoof -
T_1939 T_0000100083 M - - - AC2 A07 spoof -
T_0636 T_0000098356 M - - - - bonafide bonafide -
T_1752 T_0000079289 F - - - AC2 A03 spoof -
T_1600 T_0000172186 M - - - AC3 A01 spoof -
T_1255 T_0000167542 F - - - - bonafide bonafide -
T_4474 T_0000109688 M - - - AC2 A03 spoof -
T_0959 T_0000065882 M - - - - bonafide bonafide -
T_3753 T_0000107783 F - - - - bonafide bonafide -
T_1867 T_0000032990 M - - - - bonafide bonafide -
T_0770 T_0000116240 M - - - AC2 A06 spoof -
T_2472 T_0000059080 F - - - AC2 A03 spoof -
T_4053 T_0000017169 M - - - AC2 A06 spoof -
T_4126 T_0000148588 F - - - - bonafide bonafide -
T_4090 T_0000119360 F - - - AC3 A04 spoof -
T_3189 T_0000017189 F - - - AC2 A07 spoof -
T_5401 T_0000004113 F - - - - bonafide bonafide -
T_1759 T_0000067287 F - - - - bonafide bonafide -
T_3269 T_0000018708 M - - - - bonafide bonafide -
T_4030 T_0000157166 M - - - - bonafide bonafide -
T_2865 T_0000023447 M - - - - bonafide bonafide -
T_3298 T_0000024413 F - - - - bonafide bonafide -
T_1564 T_0000158698 F - - - AC3 A06 spoof -
T_1159 T_0000176816 F - - - AC3 A08 spoof -
T_0170 T_0000019299 F - - - AC3 A04 spoof -
T_5099 T_0000028987 M - - - AC2 A07 spoof -
T_0267 T_0000083659 M - - - AC3 A01 spoof -
T_3771 T_0000076483 M - - - - bonafide bonafide -
T_4121 T_0000030533 F - - - AC3 A02 spoof -
T_1726 T_0000111683 F - - - - bonafide bonafide -
T_5455 T_0000025851 M - - - - bonafide bonafide -
T_3583 T_0000173162 F - - - AC2 A02 spoof -
T_5119 T_0000093497 M - - - - bonafide bonafide -
T_2905 T_0000083410 F - - - - bonafide bonafide -
T_4463 T_0000028691 M - - - - bonafide bonafide -
T_4700 T_0000141089 M - - - AC2 A03 spoof -
T_0877 T_0000170585 F - - - AC2 A01 spoof -
T_3229 T_0000106892 M - - - AC2 A04 spoof -
T_4121 T_0000026988 F - - - AC2 A06 spoof -
T_2896 T_0000088852 F - - - - bonafide bonafide -
T_3819 T_0000156013 M - - - - bonafide bonafide -
T_4850 T_0000053713 F - - - AC2 A07 spoof -
T_3091 T_0000151772 M - - - - bonafide bonafide -
T_2791 T_0000173631 F - - - AC2 A05 spoof -
T_4166 T_0000164183 M - - - AC2 A02 spoof -
T_0052 T_0000167541 F - - - - bonafide bonafide -
T_3269 T_0000116125 M - - - AC2 A03 spoof -
T_3526 T_0000038413 M - - - - bonafide bonafide -
T_1919 T_0000022087 F - - - AC3 A07 spoof -
T_1365 T_0000141609 F - - - - bonafide bonafide -
T_3883 T_0000076364 M - - - AC2 A05 spoof -
T_0218 T_0000130753 F - - - - bonafide bonafide -
T_2710 T_0000119582 F - - - AC2 A05 spoof -
T_0529 T_0000047051 F - - - - bonafide bonafide -
T_1561 T_0000059229 F - - - AC3 A02 spoof -
T_1771 T_0000001965 F - - - AC3 A02 spoof -
T_3758 T_0000037755 M - - - - bonafide bonafide -
T_1590 T_0000146198 F - - - - bonafide bonafide -
T_3526 T_0000164371 M - - - AC3 A05 spoof -
T_2468 T_0000141739 M - - - AC2 A02 spoof -
T_1904 T_0000178937 M - - - AC2 A03 spoof -
T_1759 T_0000082063 F - - - AC3 A06 spoof -
T_1159 T_0000090655 F - - - AC2 A04 spoof -
T_1659 T_0000144716 M - - - AC2 A03 spoof -
T_1421 T_0000088022 M - - - AC2 A05 spoof -
T_0934 T_0000173157 M - - - AC2 A01 spoof -
T_2588 T_0000104267 F - - - - bonafide bonafide -
T_2211 T_0000083379 F - - - - bonafide bonafide -
T_2386 T_0000023398 M - - - - bonafide bonafide -
T_4797 T_0000179785 F - - - AC2 A06 spoof -
T_1441 T_0000014639 M - - - - bonafide bonafide -
T_4769 T_0000034828 M - - - - bonafide bonafide -
T_2955 T_0000013176 M - - - - bonafide bonafide -
T_2326 T_0000082223 F - - - - bonafide bonafide -
T_1308 T_0000127966 F - - - AC2 A01 spoof -
T_0993 T_0000024124 M - - - AC2 A07 spoof -
T_4243 T_0000001553 M - - - - bonafide bonafide -
T_0498 T_0000170507 F - - - - bonafide bonafide -
T_5352 T_0000116908 F - - - - bonafide bonafide -
T_2326 T_0000124970 F - - - AC3 A02 spoof -
T_1462 T_0000143288 F - - - AC2 A04 spoof -
T_4102 T_0000163317 M - - - AC2 A03 spoof -
T_3816 T_0000053753 F - - - - bonafide bonafide -
T_2890 T_0000071356 F - - - - bonafide bonafide -
T_1724 T_0000138114 F - - - - bonafide bonafide -
T_1905 T_0000141737 M - - - AC3 A04 spoof -
T_1074 T_0000064289 F - - - AC2 A07 spoof -
T_5184 T_0000101899 M - - - - bonafide bonafide -
T_4474 T_0000033263 M - - - - bonafide bonafide -
T_4859 T_0000044025 M - - - - bonafide bonafide -
T_5224 T_0000040971 M - - - AC3 A06 spoof -
T_0858 T_0000014604 M - - - - bonafide bonafide -
T_4519 T_0000070757 M - - - - bonafide bonafide -
T_3288 T_0000009024 M - - - - bonafide bonafide -
T_5401 T_0000032391 F - - - - bonafide bonafide -
T_1936 T_0000056582 M - - - AC3 A03 spoof -
T_5119 T_0000048690 M - - - AC3 A06 spoof -
T_3236 T_0000087854 M - - - AC2 A03 spoof -
T_3229 T_0000114840 M - - - AC2 A03 spoof -
T_5432 T_0000156846 F - - - - bonafide bonafide -
T_3181 T_0000177202 F - - - AC2 A03 spoof -
T_0519 T_0000040636 M - - - AC3 A04 spoof -
T_2710 T_0000168857 F - - - AC3 A03 spoof -
T_4474 T_0000154890 M - - - AC3 A04 spoof -
T_2087 T_0000014326 M - - - - bonafide bonafide -
T_4486 T_0000124164 F - - - AC3 A05 spoof -
T_0842 T_0000144827 M - - - AC3 A08 spoof -
T_3650 T_0000158096 F - - - AC2 A04 spoof -
T_2351 T_0000096197 M - - - AC3 A06 spoof -
T_3181 T_0000168919 F - - - AC2 A06 spoof -
T_2468 T_0000161493 M - - - AC3 A01 spoof -
T_0396 T_0000109457 F - - - - bonafide bonafide -
T_0664 T_0000122464 M - - - AC2 A02 spoof -
T_2077 T_0000086895 M - - - - bonafide bonafide -
T_0170 T_0000095141 F - - - - bonafide bonafide -
T_4311 T_0000016315 M - - - AC3 A04 spoof -
T_1961 T_0000131300 F - - - - bonafide bonafide -
T_5439 T_0000029911 M - - - - bonafide bonafide -
T_4830 T_0000149176 M - - - - bonafide bonafide -
T_0282 T_0000022076 F - - - AC2 A04 spoof -
T_0668 T_0000139693 F - - - AC2 A02 spoof -
T_2630 T_0000066240 F - - - AC2 A02 spoof -
T_3027 T_0000106815 F - - - - bonafide bonafide -
T_4311 T_0000012077 M - - - - bonafide bonafide -
T_5023 T_0000167527 M - - - - bonafide bonafide -
T_5453 T_0000069985 F - - - AC3 A02 spoof -
T_0730 T_0000084001 M - - - AC2 A02 spoof -
T_1561 T_0000127515 F - - - - bonafide bonafide -
T_0634 T_0000041594 M - - - - bonafide bonafide -
T_1304 T_0000128599 M - - - AC2 A02 spoof -
T_0993 T_0000146539 M - - - - bonafide bonafide -
T_2710 T_0000102354 F - - - AC2 A01 spoof -
T_5093 T_0000110224 M - - - AC2 A05 spoof -
T_1159 T_0000162688 F - - - AC3 A08 spoof -
T_0770 T_0000005510 M - - - - bonafide bonafide -
T_4011 T_0000112346 M - - - AC2 A03 spoof -
T_2527 T_0000006512 M - - - - bonafide bonafide -
T_3189 T_0000043245 F - - - AC2 A02 spoof -
T_1590 T_0000130505 F - - - AC3 A01 spoof -
T_3725 T_0000120998 F - - - - bonafide bonafide -
T_3816 T_0000162698 F - - - AC2 A05 spoof -
T_3002 T_0000103406 M - - - - bonafide bonafide -
T_2320 T_0000116675 F - - - AC3 A05 spoof -
T_1860 T_0000054025 F - - - - bonafide bonafide -
T_4410 T_0000143523 F - - - - bonafide bonafide -
T_5017 T_0000126892 M - - - AC2 A08 spoof -
T_5455 T_0000037566 M - - - - bonafide bonafide -
T_0842 T_0000046078 M - - - AC2 A01 spoof -
T_1541 T_0000174296 F - - - AC2 A03 spoof -
T_1799 T_0000014255 M - - - - bonafide bonafide -
T_2416 T_0000130030 F - - - AC2 A03 spoof -
T_3002 T_0000157045 M - - - - bonafide bonafide -
T_3857 T_0000015193 M - - - - bonafide bonafide -
T_3236 T_0000062190 M - - - - bonafide bonafide -
T_4104 T_0000079165 M - - - AC2 A03 spoof -
T_0925 T_0000100952 M - - - - bonafide bonafide -
T_1644 T_0000100226 F - - - - bonafide bonafide -
T_2406 T_0000142178 M - - - AC2 A01 spoof -
T_1570 T_0000025331 M - - - AC2 A07 spoof -
T_0298 T_0000133418 F - - - - bonafide bonafide -
T_4126 T_0000133143 F - - - AC2 A07 spoof -
T_1356 T_0000025701 F - - - AC3 A02 spoof -
T_3342 T_0000023332 M - - - - bonafide bonafide -
T_4766 T_0000124848 M - - - AC3 A03 spoof -
T_1147 T_0000098207 M - - - AC3 A05 spoof -
T_4121 T_0000036487 F - - - AC3 A07 spoof -
T_0770 T_0000088134 M - - - - bonafide bonafide -
T_1462 T_0000178308 F - - - - bonafide bonafide -
T_0380 T_0000130978 M - - - AC3 A03 spoof -
T_1938 T_0000108044 M - - - AC2 A04 spoof -
T_0554 T_0000122165 M - - - AC2 A02 spoof -
T_5093 T_0000067216 M - - - - bonafide bonafide -
T_1726 T_0000067820 F - - - AC2 A02 spoof -
T_2263 T_0000077866 F - - - AC3 A04 spoof -
T_1869 T_0000121920 F - - - - bonafide bonafide -
T_3307 T_0000026400 F - - - AC2 A02 spoof -
T_0673 T_0000071220 M - - - AC2 A06 spoof -
T_3002 T_0000073356 M - - - - bonafide bonafide -
T_0316 T_0000101481 M - - - - bonafide bonafide -
T_3936 T_0000180361 F - - - - bonafide bonafide -
T_5224 T_0000147751 M - - - - bonafide bonafide -
T_4030 T_0000067711 M - - - - bonafide bonafide -
T_2507 T_0000104154 M - - - - bonafide bonafide -
T_2527 T_0000099190 M - - - AC2 A07 spoof -
T_4286 T_0000003336 F - - - - bonafide bonafide -
T_4486 T_0000003370 F - - - AC3 A06 spoof -
T_4731 T_0000100494 F - - - - bonafide bonafide -
T_3298 T_0000002954 F - - - - bonafide bonafide -
T_3903 T_0000038378 F - - - - bonafide bonafide -
T_3725 T_0000099152 F - - - - bonafide bonafide -
T_4100 T_0000046025 F - - - - bonafide bonafide -
T_1007 T_0000118000 F - - - - bonafide bonafide -
T_4459 T_0000008590 F - - - AC3 A01 spoof -
T_4346 T_0000157001 F - - - AC3 A02 spoof -
T_0091 T_0000068243 F - - - - bonafide bonafide -
T_1783 T_0000022614 F - - - - bonafide bonafide -
T_1408 T_0000167585 M - - - AC2 A02 spoof -
T_5053 T_0000012546 M - - - AC2 A06 spoof -
T_2201 T_0000015994 F - - - AC2 A06 spoof -
T_1032 T_0000135955 F - - - - bonafide bonafide -
T_4463 T_0000009956 M - - - AC2 A08 spoof -
T_1783 T_0000086586 F - - - AC2 A03 spoof -
T_2101 T_0000097938 F - - - AC3 A08 spoof -
T_1570 T_0000009300 M - - - - bonafide bonafide -
T_4787 T_0000126163 F - - - - bonafide bonafide -
T_2840 T_0000111435 F - - - - bonafide bonafide -
T_3702 T_0000168449 M - - - - bonafide bonafide -
T_4075 T_0000160277 M - - - AC2 A05 spoof -
T_0668 T_0000030009 F - - - AC3 A01 spoof -
T_5207 T_0000092697 M - - - - bonafide bonafide -
T_4996 T_0000129662 F - - - - bonafide bonafide -
T_4587 T_0000048835 F - - - AC2 A05 spoof -
T_5003 T_0000079928 M - - - - bonafide bonafide -
T_2182 T_0000162479 M - - - - bonafide bonafide -
T_4346 T_0000145613 F - - - AC3 A06 spoof -
T_2455 T_0000052814 F - - - - bonafide bonafide -
T_5451 T_0000142407 F - - - - bonafide bonafide -
T_4231 T_0000051902 F - - - AC3 A02 spoof -
T_5284 T_0000107427 F - - - AC2 A05 spoof -
T_0380 T_0000080651 M - - - AC2 A03 spoof -
T_1441 T_0000019955 M - - - AC3 A03 spoof -
T_4018 T_0000180251 F - - - - bonafide bonafide -
T_5453 T_0000063097 F - - - - bonafide bonafide -
T_0440 T_0000135933 F - - - - bonafide bonafide -
T_5053 T_0000121050 M - - - - bonafide bonafide -
T_0770 T_0000111801 M - - - AC3 A05 spoof -
T_0877 T_0000033920 F - - - - bonafide bonafide -
T_1541 T_0000039441 F - - - AC3 A05 spoof -
T_1783 T_0000069171 F - - - AC3 A06 spoof -
T_4305 T_0000085921 M - - - - bonafide bonafide -
T_4489 T_0000040480 M - - - AC2 A05 spoof -
T_4074 T_0000005288 F - - - AC3 A06 spoof -
T_4474 T_0000041083 M - - - AC3 A02 spoof -
T_4231 T_0000137325 F - - - - bonafide bonafide -
T_5231 T_0000017818 M - - - AC2 A06 spoof -
T_3191 T_0000075651 M - - - AC2 A04 spoof -
T_1421 T_0000014360 M - - - AC2 A08 spoof -
T_0217 T_0000052428 M - - - - bonafide bonafide -
T_2563 T_0000098321 F - - - - bonafide bonafide -
T_2984 T_0000078314 F - - - AC2 A06 spoof -
T_4030 T_0000095875 M - - - AC2 A06 spoof -
T_1492 T_0000084859 M - - - AC2 A01 spoof -
T_0519 T_0000033003 M - - - AC3 A03 spoof -
T_2365 T_0000089027 M - - - - bonafide bonafide -
T_0440 T_0000040846 F - - - AC3 A02 spoof -
T_1128 T_0000043706 M - - - AC2 A02 spoof -
T_5029 T_0000062425 M - - - - bonafide bonafide -
T_3688 T_0000054592 M - - - - bonafide bonafide -
T_3181 T_0000078929 F - - - - bonafide bonafide -
T_4059 T_0000016110 M - - - AC3 A03 spoof -
T_2890 T_0000126625 F - - - - bonafide bonafide -
T_2865 T_0000079469 M - - - AC2 A08 spoof -
T_3853 T_0000024575 F - - - AC3 A03 spoof -
T_5246 T_0000143595 M - - - AC3 A02 spoof -
T_3196 T_0000139458 F - - - AC2 A08 spoof -
T_1159 T_0000148193 F - - - - bonafide bonafide -
T_3198 T_0000092887 F - - - - bonafide bonafide -
T_5232 T_0000030937 M - - - AC2 A07 spoof -
T_0529 T_0000096139 F - - - AC2 A04 spoof -
T_0027 T_0000098901 F - - - AC2 A03 spoof -
T_0326 T_0000110323 M - - - - bonafide bonafide -
T_1590 T_0000128983 F - - - AC3 A02 spoof -
T_0770 T_0000062900 M - - - - bonafide bonafide -
T_5455 T_0000153004 M - - - - bonafide bonafide -
T_2149 T_0000086540 M - - - - bonafide bonafide -
T_2351 T_0000016063 M - - - AC2 A06 spoof -
T_3936 T_0000039937 F - - - - bonafide bonafide -
T_2742 T_0000098141 F - - - AC2 A07 spoof -
T_3236 T_0000045077 M - - - AC3 A06 spoof -
T_4306 T_0000025998 M - - - - bonafide bonafide -
T_4362 T_0000069590 M - - - - bonafide bonafide -
T_4781 T_0000126654 M - - - AC2 A03 spoof -
T_4999 T_0000150736 F - - - AC2 A01 spoof -
T_2326 T_0000099571 F - - - AC2 A03 spoof -
T_1032 T_0000068758 F - - - - bonafide bonafide -
T_1916 T_0000036067 F - - - - bonafide bonafide -
T_3587 T_0000115570 F - - - - bonafide bonafide -
T_0622 T_0000068602 F - - - - bonafide bonafide -
T_0610 T_0000048471 M - - - - bonafide bonafide -
T_0842 T_0000162586 M - - - - bonafide bonafide -
T_1147 T_0000164536 M - - - - bonafide bonafide -
T_5093 T_0000093057 M - - - AC2 A08 spoof -
T_3280 T_0000170122 M - - - - bonafide bonafide -
T_5119 T_0000009140 M - - - - bonafide bonafide -
T_1915 T_0000121793 M - - - AC2 A06 spoof -
T_3853 T_0000060657 F - - - - bonafide bonafide -
T_4053 T_0000038170 M - - - - bonafide bonafide -
T_3603 T_0000080401 M - - - - bonafide bonafide -
T_3725 T_0000015760 F - - - AC2 A03 spoof -
T_1771 T_0000117514 F - - - AC2 A08 spoof -
T_0571 T_0000050200 M - - - - bonafide bonafide -
T_1356 T_0000001579 F - - - - bonafide bonafide -
T_0282 T_0000173391 F - - - - bonafide bonafide -
T_3683 T_0000119453 F - - - AC3 A01 spoof -
T_4700 T_0000142347 M - - - AC2 A05 spoof -
T_1147 T_0000153738 M - - - - bonafide bonafide -
T_2429 T_0000072257 M - - - AC3 A06 spoof -
T_4030 T_0000108579 M - - - - bonafide bonafide -
T_3771 T_0000036854 M - - - - bonafide bonafide -
T_0589 T_0000155900 F - - - AC2 A01 spoof -
T_2710 T_0000059574 F - - - AC2 A05 spoof -
T_0393 T_0000120256 F - - - AC2 A05 spoof -
T_5401 T_0000180289 F - - - - bonafide bonafide -
T_0052 T_0000014988 F - - - AC3 A07 spoof -
T_2201 T_0000097493 F - - - AC3 A01 spoof -
T_3526 T_0000003080 M - - - - bonafide bonafide -
T_4090 T_0000094242 F - - - - bonafide bonafide -
T_5451 T_0000035821 F - - - AC2 A03 spoof -
T_1731 T_0000050960 F - - - - bonafide bonafide -
T_4996 T_0000180543 F - - - AC3 A06 spoof -
T_4731 T_0000139989 F - - - AC2 A08 spoof -
T_2507 T_0000098841 M - - - - bonafide bonafide -
T_3910 T_0000119016 M - - - - bonafide bonafide -
T_2468 T_0000132828 M - - - - bonafide bonafide -
T_2320 T_0000151922 F - - - AC2 A07 spoof -
T_2879 T_0000066544 F - - - - bonafide bonafide -
T_1645 T_0000023877 F - - - - bonafide bonafide -
T_4126 T_0000001342 F - - - AC2 A05 spoof -
T_1122 T_0000154765 M - - - - bonafide bonafide -
T_5284 T_0000022949 F - - - - bonafide bonafide -
T_1925 T_0000160448 M - - - AC2 A06 spoof -
T_3587 T_0000006777 F - - - - bonafide bonafide -
T_4410 T_0000156261 F - - - - bonafide bonafide -
T_1265 T_0000031653 M - - - - bonafide bonafide -
T_0332 T_0000123699 M - - - - bonafide bonafide -
T_5251 T_0000065632 M - - - - bonafide bonafide -
T_1867 T_0000029228 M - - - AC2 A08 spoof -
T_2195 T_0000157102 M - - - - bonafide bonafide -
T_4850 T_0000024181 F - - - - bonafide bonafide -
T_2429 T_0000029108 M - - - - bonafide bonafide -
T_5003 T_0000049826 M - - - AC3 A01 spoof -
T_1644 T_0000001196 F - - - AC2 A08 spoof -
T_1122 T_0000057896 M - - - AC3 A02 spoof -
T_2131 T_0000047730 F - - - AC2 A06 spoof -
T_0291 T_0000033776 M - - - - bonafide bonafide -
T_5224 T_0000105100 M - - - AC3 A02 spoof -
T_5455 T_0000089726 M - - - AC2 A05 spoof -
T_0897 T_0000145639 F - - - - bonafide bonafide -
T_0170 T_0000131566 F - - - AC3 A08 spoof -
T_5257 T_0000032622 M - - - - bonafide bonafide -
T_4399 T_0000171918 F - - - AC2 A03 spoof -
T_3093 T_0000105877 F - - - AC2 A08 spoof -
T_4256 T_0000007126 F - - - - bonafide bonafide -
T_4447 T_0000061332 M - - - AC3 A05 spoof -
T_5453 T_0000045558 F - - - - bonafide bonafide -
T_0282 T_0000025889 F - - - - bonafide bonafide -
T_0101 T_0000065052 F - - - AC2 A01 spoof -
T_0650 T_0000028438 M - - - AC2 A01 spoof -
T_1645 T_0000046265 F - - - AC2 A08 spoof -
T_1441 T_0000082408 M - - - - bonafide bonafide -
T_4410 T_0000119651 F - - - - bonafide bonafide -
